Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent)
Austria,AUT,1979,5523.1807,19530.852,6630.074,0,11007.9,0,0,0
Austria,AUT,1980,5675.304,19064.092,6369.4688,0,11404.694,0,0,0
Austria,AUT,1981,5795.421,17264.79,6056.327,0,12055.418,0,0,0
Austria,AUT,1982,5508.381,16364.553,5858.3486,0,12066.638,0,0,0
Austria,AUT,1983,5907.5513,15885.439,5987.088,0,11972.639,0,0,0
Austria,AUT,1984,6732.282,15452.467,6666.5957,0,10503.83,0,0,0
Austria,AUT,1985,6719.6816,15470.002,7139.75,0,12033.906,0,0,398.20776
Austria,AUT,1986,5986.656,16283.107,6927.389,0,12076.066,0,0,543.1256
Austria,AUT,1987,5934.653,16753.037,7221.7437,0,13818.895,0,0,381.85483
Austria,AUT,1988,5674.4746,16611.531,6907.5215,0,13765.431,0,0,440.6927
Austria,AUT,1989,5673.4253,16303.426,7383.766,0,13615.043,0,0,462.71796
Austria,AUT,1990,6204.2217,16760.537,8065.772,0,12133.744,0,0,474.9541
Austria,AUT,1991,6443.3394,17910.152,8466.637,0,11988.411,0,0,504.5497
Austria,AUT,1992,4958.9263,17246.533,8223.918,0,13142.299,0,0,541.13794
Austria,AUT,1993,4422.202,17249.662,8578.122,0,13729.802,0,0.37246552,549.62555
Austria,AUT,1994,4467.903,17042.188,8789.952,0,13305.838,0,0.37105337,486.97675
Austria,AUT,1995,5075.7715,16969.53,9582.779,0,13791.787,0.3704965,0.3704965,745.99347
Austria,AUT,1996,5090.4717,17533.986,10186.031,0,12713.763,1.8569613,0.36999604,637.5725
Austria,AUT,1997,5393.2554,17789.555,9806.06,0,13400.498,7.423005,0.74263877,685.7091
Austria,AUT,1998,4743.0645,18452.78,10056.26,0,13778.028,16.683405,0.7418222,737.5409
Austria,AUT,1999,4701.3037,18100.91,10251.997,0,15059.58,18.871128,0.74038094,637.8958
Austria,AUT,2000,5302.965,17695.607,9762.921,0,15443.321,24.732561,1.1061974,609.0288
Austria,AUT,2001,5458.1016,19115.992,10309.173,0,14782.967,62.85106,1.8277506,662.2189
Austria,AUT,2002,5517.978,19410.805,10086.078,0,14533.488,73.341225,3.252605,600.6185
Austria,AUT,2003,5855.5513,20927.86,11037.999,0,11862.851,130.71817,5.3573127,672.8452
Austria,AUT,2004,5700.0464,20233.016,11074.526,0,12964.547,325.85684,6.3478594,804.559
Austria,AUT,2005,5644.5674,20010.402,11580.974,0,12910.9375,463.34998,7.315415,946.68524
Austria,AUT,2006,5611.9077,19897.7,10829.038,0,12271.263,603.2346,7.704582,1256.5011
Austria,AUT,2007,5408.2104,18645.348,10212.395,0,12631.644,694.4643,8.262718,1569.7031
Austria,AUT,2008,5325.7656,18412.182,10898.219,0,12943.92,679.2043,10.171523,1602.6885
Austria,AUT,2009,4002.2808,17433.861,10586.094,0,13689.611,654.09467,16.37356,1643.1803
Austria,AUT,2010,4694.665,18165.84,11494.689,0,12732.616,685.0021,29.476603,1717.67
Austria,AUT,2011,4804.99,16895.621,10775.343,0,11255.662,636.5485,57.226475,1739.3055
Austria,AUT,2012,4443.232,16802.068,10230.733,0,14262.477,800.83185,109.77415,1776.4813
Austria,AUT,2013,4492.7324,17235.438,9670.877,0,13504.635,1013.48315,201.19489,1773.2063
Austria,AUT,2014,4083.2314,16400.162,8788.811,0,12999.2705,1219.1062,248.9225,1703.8309
Austria,AUT,2015,4363.776,16162.429,9219.747,0,11578.053,1508.2473,291.99902,1722.2058
Austria,AUT,2016,4003.8496,16536.81,9548.673,0,12248.026,1604.0603,335.8415,1752.2218
Austria,AUT,2017,4147.8066,16634.943,10309.585,0,11584.065,1987.9174,383.87057,1790.1097
Austria,AUT,2018,3643.8486,16714.334,9826.255,0,11264.006,1804.7438,435.4815,1784.9636
Austria,AUT,2019,3816.3323,17210.795,10023.088,0,12119.017,2211.5237,505.2591,1678.1565
Austria,AUT,2020,3252.909,14919.979,9573.113,0,12382.319,2002.3531,602.3201,1648.8644
Austria,AUT,2021,3497.366,15259.672,10102.873,,12567.525,1980.1996,623.1941,1571.5795
Azerbaijan,AZE,1985,155.26595,14102.963,19273.11,0,563.22015,,,
Azerbaijan,AZE,1986,152.65228,14526.389,21053.773,0,339.3284,,,
Azerbaijan,AZE,1987,150.00797,13434.894,20433.742,0,333.45038,,,
Azerbaijan,AZE,1988,147.35406,13516.213,19821.426,0,284.3575,,,
Azerbaijan,AZE,1989,145.59505,13022.565,20576.738,0,280.96304,,,
Azerbaijan,AZE,1990,139.35005,13516.019,20762.246,0,660.04224,0,0,0
Azerbaijan,AZE,1991,103.36727,12841.299,19575.945,0,690.1098,0,0,0
Azerbaijan,AZE,1992,18.259026,12340.08,15015.425,0,675.98004,0,0,0
Azerbaijan,AZE,1993,4.5076866,12151.686,10945.094,0,926.81555,0,0,0
Azerbaijan,AZE,1994,5.947412,11015.117,10131.55,0,691.8137,0,0,0
Azerbaijan,AZE,1995,4.4224257,9845.849,9929.206,0,583.2019,0,0,0
Azerbaijan,AZE,1996,4.389172,8777.341,7219.541,0,571.7488,0,0,0
Azerbaijan,AZE,1997,4.3612127,8300.265,6831.7803,0,632.7903,0,0,0
Azerbaijan,AZE,1998,0,8689.544,6342.7383,0,717.4498,0,0,0
Azerbaijan,AZE,1999,0,8268.731,6746.289,0,549.6828,0,0,0
Azerbaijan,AZE,2000,0,9067.547,6450.1157,0,553.82574,0,0,0
Azerbaijan,AZE,2001,4.212735,5707.579,9149.496,,461.48856,0,0,0
Azerbaijan,AZE,2002,2.7782662,5198.1367,9076.691,,704.24695,0,0,0
Azerbaijan,AZE,2003,4.1229753,5979.401,9208.416,,846.49286,0,0,0
Azerbaijan,AZE,2004,1.2499105,6378.218,10679.451,,927.8629,0,0,0
Azerbaijan,AZE,2005,4.326196,7370.2305,10903.606,,995.4846,0,0,0
Azerbaijan,AZE,2006,4.2733197,6517.206,11385.688,,817.5785,0,0,0
Azerbaijan,AZE,2007,6.457614,6065.8237,9894.755,,752.89355,0,0,0
Azerbaijan,AZE,2008,4.7779384,4784.127,11167.901,,696.9179,0,0,0
Azerbaijan,AZE,2009,4.715103,4402.5957,9410.444,,706.90326,0.64269173,0,0
Azerbaijan,AZE,2010,6.9826326,4290.9585,8831.702,,1035.5383,0.15035816,0,0
Azerbaijan,AZE,2011,6.1259985,5190.884,9546.4375,,788.716,0,0,0
Azerbaijan,AZE,2012,4.533198,5356.575,9885.067,,526.3849,0,0,0
Azerbaijan,AZE,2013,3.7270176,5752.173,9795.818,,422.11545,0.22679915,0.22679915,22.245386
Azerbaijan,AZE,2014,2.2069664,5573.274,10115.549,,361.43076,0.6387086,0.80693996,28.508017
Azerbaijan,AZE,2015,3.632928,5586.4536,11300.825,,447.07745,1.2560357,1.2560357,29.418749
Azerbaijan,AZE,2016,1.4367449,5486.526,10956.665,,525.76044,6.118167,9.472437,27.918266
Azerbaijan,AZE,2017,1.4231479,5482.9697,10541.162,,461.4651,5.8396506,9.82965,26.988457
Azerbaijan,AZE,2018,0.70589995,5700.6924,10653.323,,460.7372,21.551453,10.23109,25.499844
Azerbaijan,AZE,2019,0.9104743,5660.4683,11521.07,,403.0945,27.151165,11.385979,30.556402
Azerbaijan,AZE,2020,0.90747464,4881.1445,12024.156,,273.09958,24.539385,12.001568,31.13073
Azerbaijan,AZE,2021,0.9033912,5042.02,12334.417,,324.08453,23.190569,14.005688,29.900824
Bangladesh,BGD,1971,15.897193,118.978386,53.63159,0,7.568028,0,0,0
Bangladesh,BGD,1972,15.6746645,143.03516,52.881023,0,7.4621134,0,0,0
Bangladesh,BGD,1973,19.854012,157.5393,82.66063,0,13.757338,0,0,0
Bangladesh,BGD,1974,17.2118,159.83434,97.50635,0,9.850171,0,0,0
Bangladesh,BGD,1975,19.453613,182.48637,66.35679,0,17.258919,0,0,0
Bangladesh,BGD,1976,18.797548,193.09845,94.88894,0,19.124786,0,0,0
Bangladesh,BGD,1977,19.193016,185.86148,103.963776,0,16.537506,0,0,0
Bangladesh,BGD,1978,18.163181,193.23328,107.669525,0,18.701193,0,0,0
Bangladesh,BGD,1979,13.199944,208.921,120.4474,0,21.191452,0,0,0
Bangladesh,BGD,1980,17.20879,229.84697,146.44536,0,20.540087,0,0,0
Bangladesh,BGD,1981,17.233843,230.89757,158.01617,0,21.451128,0,0,0
Bangladesh,BGD,1982,20.311281,221.57127,199.59097,0,17.463715,0,0,0
Bangladesh,BGD,1983,11.1810665,192.73329,216.01495,0,21.50054,0,0,0
Bangladesh,BGD,1984,4.3554873,189.04362,242.69894,0,28.357735,0,0,0
Bangladesh,BGD,1985,5.936374,205.69975,268.66104,0,22.772358,0,0,0
Bangladesh,BGD,1986,8.754239,216.49646,295.81387,0,13.540464,0,0,0
Bangladesh,BGD,1987,13.477642,208.433,339.8929,0,15.21305,0,0,0
Bangladesh,BGD,1988,13.5853615,204.34805,391.4844,0,19.437046,0,0,0
Bangladesh,BGD,1989,13.85395,218.71628,405.15952,0,25.93512,0,0,0
Bangladesh,BGD,1990,30.542793,207.45038,426.9063,0,24.396038,0,0,0
Bangladesh,BGD,1991,9.577786,188.78,431.2181,0,22.683018,0,0,0
Bangladesh,BGD,1992,8.828473,206.73882,461.66254,0,21.153221,0,0,0
Bangladesh,BGD,1993,3.2287917,227.20375,506.9931,0,15.851429,0,0,0
Bangladesh,BGD,1994,2.966373,232.29558,527.4901,0,21.663038,0,0,0
Bangladesh,BGD,1995,31.680904,295.88672,572.3867,0,9.338388,0,0,0
Bangladesh,BGD,1996,17.068354,297.02542,603.65826,0,18.228828,0,0,0
Bangladesh,BGD,1997,30.769281,334.94913,582.8678,0,17.421244,0,0,0
Bangladesh,BGD,1998,8.69455,362.3288,618.12756,0,20.56925,0,0,0
Bangladesh,BGD,1999,4.2189364,317.02026,661.14703,0,19.43257,0,0,0
Bangladesh,BGD,2000,29.695297,305.64832,701.13434,0,17.143183,0,0,0
Bangladesh,BGD,2001,30.902456,358.218,770.3479,0,22.155485,0,0,0
Bangladesh,BGD,2002,31.67692,353.09732,795.5235,0,16.297972,0,0.0021743479,0
Bangladesh,BGD,2003,29.765793,359.6723,840.89075,0,15.913126,0,0.019128567,0
Bangladesh,BGD,2004,29.31731,333.81015,889.1315,0,15.551274,0,0.039428152,0
Bangladesh,BGD,2005,59.242363,330.86365,941.24713,0,15.220052,0,0.0689947,0
Bangladesh,BGD,2006,88.929214,330.38873,1007.0452,0,14.942336,0.03193993,0.1076999,0
Bangladesh,BGD,2007,71.8169,309.1489,1064.0214,0,14.693685,0.03141325,0.17653088,0
Bangladesh,BGD,2008,74.92756,311.32043,1126.1361,0,18.357384,0.05596764,0.2937174,0
Bangladesh,BGD,2009,92.80298,288.545,1277.8369,0,7.938014,0.097132504,0.47780293,0.021774342
Bangladesh,BGD,2010,58.465527,317.81476,1297.4985,0,13.635565,0.09546841,0.8286078,0.043054383
Bangladesh,BGD,2011,85.98266,405.71198,1303.6427,0,16.014452,0.093572065,1.0725284,0.06379914
Bangladesh,BGD,2012,70.0708,427.6296,1402.8658,0,14.007987,0.09186772,1.6387721,0.084014215
Bangladesh,BGD,2013,95.78692,413.38272,1425.2267,0,12.887974,0.0899896,2.292495,0.10351509
Bangladesh,BGD,2014,56.766605,458.3971,1476.1526,0,9.839477,0.088341,2.899923,0.123071834
Bangladesh,BGD,2015,166.9651,479.41196,1638.0956,0,15.324612,0.086767055,3.3850098,0.05420741
Bangladesh,BGD,2016,121.19347,518.26166,1655.413,0,14.821172,0.08518413,3.6858726,0.056977753
Bangladesh,BGD,2017,134.28603,575.1724,1643.6134,0,16.934334,0.08361113,4.1674433,0.056270123
Bangladesh,BGD,2018,145.44067,646.08405,1675.7294,0,13.988185,0.08213661,4.4460983,0.055620395
Bangladesh,BGD,2019,232.87694,614.08484,1868.9635,0,13.1083555,0.0808917,5.2163715,0.055004675
Bangladesh,BGD,2020,260.0585,556.83734,1786.8323,0,10.9912405,0.07997141,6.119218,0.05773869
Bangladesh,BGD,2021,225.3024,631.30334,1838.115,,10.535344,0.078565486,6.963467,0.056914866
Belarus,BLR,1985,2478.2236,29244.447,8539.424,0,5.8362236,,,
Belarus,BLR,1986,2692.88,34319.715,8644.532,0,5.79706,,,
Belarus,BLR,1987,2600.6772,33718.176,9692.067,0,5.7581506,,,
Belarus,BLR,1988,2769.2832,32464.283,11154.0625,0,5.7231154,,,
Belarus,BLR,1989,2704.4011,30240.533,11685.299,0,5.6932936,,,
Belarus,BLR,1990,2369.4814,29906.248,12401.083,0,5.670956,0,0,0
Belarus,BLR,1991,2244.5984,29263.934,12942.598,0,5.08967,0,0,0
Belarus,BLR,1992,1866.2043,21609.281,15003.78,0,4.798521,0,0,0
Belarus,BLR,1993,1602.0305,16643.604,13914.711,0,5.360704,0,0,0
Belarus,BLR,1994,1122.9891,13604.063,12170.004,0,5.3633075,0,0,0
Belarus,BLR,1995,1058.1376,11883.038,11017.368,0,5.6529775,0,0,0
Belarus,BLR,1996,1287.2732,11716.043,11630.61,0,4.5333347,0,0,0
Belarus,BLR,1997,1361.1412,10291.534,13348.845,0,5.9703016,0,0,0
Belarus,BLR,1998,1213.019,9762.354,13573.856,0,7.993826,0,0,0
Belarus,BLR,1999,1130.7856,8972.6045,13892.896,0,5.4502563,0,0,0
Belarus,BLR,2000,1128.2345,8918.5,14813.665,,7.784205,0,0,0
Belarus,BLR,2001,814.4643,8675.224,14808.596,,8.6395235,0,0,0
Belarus,BLR,2002,773.2753,9193.159,15335.155,,8.351539,0,0,0
Belarus,BLR,2003,732.84906,9370.433,15180.664,,8.067213,0,0,0
Belarus,BLR,2004,722.6145,9241.566,18534.9,,9.509717,0.29167503,0,0
Belarus,BLR,2005,803.1928,8659.936,19126.666,,10.375546,0.2879782,0,0
Belarus,BLR,2006,723.53485,10222.61,19640.877,,10.085285,0.28692853,0,0.6469957
Belarus,BLR,2007,822.3318,9345.809,19816.361,,10.071928,0.28835094,0,4.5482264
Belarus,BLR,2008,769.59393,9339.4375,20373.723,,11.196785,0.28663716,0,10.7626295
Belarus,BLR,2009,735.4981,10812.943,17352.412,,12.879245,0.28752193,0,19.628809
Belarus,BLR,2010,771.4541,9317.34,21300.438,,12.834821,0.2851586,0,27.554571
Belarus,BLR,2011,929.08527,10168.314,19806.549,,11.936109,1.1360664,0,31.241371
Belarus,BLR,2012,948.9979,12496.797,20023.305,,20.365635,1.6963959,0,31.284006
Belarus,BLR,2013,1007.5479,9434.13,19884.422,,38.809433,2.2500498,0.11235917,27.010315
Belarus,BLR,2014,999.24835,9608.835,19725.553,,33.81572,2.5159419,0.5587798,26.015152
Belarus,BLR,2015,887.9679,8089.486,18451.326,,30.81456,10.826726,2.4998431,30.932823
Belarus,BLR,2016,975.26514,8688.403,18322.324,,39.15689,20.12993,7.1695776,30.908918
Belarus,BLR,2017,1008.7131,8639.3125,18756.688,,111.29974,26.59133,24.398207,34.855583
Belarus,BLR,2018,1514.9894,10055.938,19920.71,,88.413086,27.015104,32.19983,35.88754
Belarus,BLR,2019,1598.9193,10271.2,19810.375,,95.6408,45.231827,48.774094,36.297657
Belarus,BLR,2020,1010.4387,9932.783,18425.863,88.42041,109.045395,50.433514,46.3443,88.80356
Belarus,BLR,2021,882.94934,9480.471,19866.137,1515.2479,93.70475,50.402363,77.868256,89.07475
Belgium,BEL,1965,23686.25,20023.686,78.09104,0,85.454025,0,0,0
Belgium,BEL,1966,21484.105,20310.373,140.13141,1.798814,93.40049,0,0,0
Belgium,BEL,1967,20976.61,22283.398,531.30615,28.031525,73.961784,0,0,0
Belgium,BEL,1968,21563.271,25758.953,1287.01,18.112564,75.50082,0,0,0
Belgium,BEL,1969,20922.45,29608.408,2641.2346,6.507985,70.90284,0,0,0
Belgium,BEL,1970,19641.406,32174.01,4128.175,16.796345,75.5417,0,0,0
Belgium,BEL,1971,16202.206,32846.41,5670.65,0,40.991146,0,0,0
Belgium,BEL,1972,15420.504,35408.453,7124.8857,3.2177143,54.870293,0,0,0
Belgium,BEL,1973,12903.781,37071.83,8539.511,22.168112,51.97841,0,0,38.065
Belgium,BEL,1974,13772.343,32586.107,9986.268,43.07616,72.794426,0,0,35.3632
Belgium,BEL,1975,10270.873,30879.48,9852.555,1971.612,55.424072,0,0,27.137285
Belgium,BEL,1976,10692.52,32176.928,10396.591,2913.714,32.978012,0,0,18.61716
Belgium,BEL,1977,10830.905,31606.168,10215.175,3461.66,67.682434,0,0,80.56862
Belgium,BEL,1978,11075.693,33677.92,10114.535,3622.968,67.28519,0,0,84.68936
Belgium,BEL,1979,12322.566,33422.957,11035.641,3298.053,70.50399,0,0,102.45882
Belgium,BEL,1980,12403.565,30844.746,10543.455,3622.7505,83.63455,0,0,97.43234
Belgium,BEL,1981,12829.924,28229.623,9709.919,3706.7358,114.45136,0,0,94.369125
Belgium,BEL,1982,12832.118,26693.303,8083.953,4509.0103,99.89285,0,0,14.896658
Belgium,BEL,1983,10940.031,24198.533,8392.896,6932.6445,100.698875,0,0,7.117864
Belgium,BEL,1984,12678.1045,23396.945,8654.442,7972.895,105.11903,0,0,7.759356
Belgium,BEL,1985,12633.589,23731.38,8690.213,9936.79,85.89165,0,0,17.123247
Belgium,BEL,1986,10771.781,26795.002,7796.9644,11304.922,102.575386,0,0,38.418186
Belgium,BEL,1987,10706.134,26953.768,8587.329,12028.21,128.13326,1.7928883,0,45.786133
Belgium,BEL,1988,10799.416,27750.291,8459.981,12331.388,107.033714,2.3862364,0,57.93479
Belgium,BEL,1989,11324.606,27201.467,9383.383,11769.334,90.758415,2.0825293,0,61.35662
Belgium,BEL,1990,12413.365,28022.373,9608.703,12171.647,78.97525,2.077846,0,90.385635
Belgium,BEL,1991,11841.412,29965.412,10221.014,12177.615,67.80271,2.3697302,0,95.570465
Belgium,BEL,1992,10566.638,30477.2,10502.842,12310.447,100.66769,2.6567395,0,85.09184
Belgium,BEL,1993,9982.202,29899.82,10961.356,11845.04,74.78045,2.3563604,0,77.86842
Belgium,BEL,1994,10702.524,32422.033,11180.252,11447.922,101.60887,2.6428275,0,77.67165
Belgium,BEL,1995,10195.871,32219.842,12335.114,11624.16,99.00369,2.6360152,0,101.50339
Belgium,BEL,1996,9730.8545,34796.58,13673.575,12146.968,69.81176,2.3378572,0,99.01506
Belgium,BEL,1997,9055.97,35542.586,13003.089,13246.928,88.81267,2.3305717,0,86.446754
Belgium,BEL,1998,8978.401,35917.113,14196.733,12856.9795,112.898285,3.1925027,0,112.47944
Belgium,BEL,1999,7839.3916,34605.316,15107.285,13603.621,98.622,3.7597802,0,154.861
Belgium,BEL,2000,8639.967,35027.56,15126.406,13312.698,132.51836,4.609346,0,176.6475
Belgium,BEL,2001,8194.043,35408.625,14877.514,12674.247,125.670105,10.54374,0,184.85788
Belgium,BEL,2002,6992.992,35397.703,15288.898,12809.602,101.47009,16.066101,0,222.25522
Belgium,BEL,2003,6733.838,37242.375,16213.884,12675.09,68.86105,24.533485,0,262.98544
Belgium,BEL,2004,6231.187,37501.477,16438.15,12512.061,87.36317,39.134277,0.2762857,316.58987
Belgium,BEL,2005,5692.2954,37081.605,16063.048,12434.915,78.412544,61.80434,0.27204686,482.6105
Belgium,BEL,2006,5582.246,36732.86,16431.02,12034.554,96.52302,98.405075,0.5380762,671.14
Belgium,BEL,2007,5067.417,36853.79,16444.078,12282.858,103.24532,130.31737,1.5930827,779.047
Belgium,BEL,2008,4970.397,38393.973,16222.526,11455.043,107.406906,166.87364,11.002664,990.68933
Belgium,BEL,2009,3179.7046,34305.5,16270.237,11716.033,84.80503,257.51773,42.919636,1167.0769
Belgium,BEL,2010,4008.1548,35295.004,17837.924,11738.95,79.60881,329.66214,142.88762,1270.7921
Belgium,BEL,2011,3746.7986,32806.15,15082.503,11654.596,49.352787,582.1613,294.35406,1369.4325
Belgium,BEL,2012,3504.8638,31339.361,15175.222,9611.174,88.737045,683.79736,533.91376,1505.3878
Belgium,BEL,2013,3684.2866,32054.727,14890.222,10044.514,93.2752,899.6147,648.999,1449.6978
Belgium,BEL,2014,3549.5872,31304.887,12940.282,7839.1147,71.55277,1118.6906,699.57855,1263.9175
Belgium,BEL,2015,3444.211,32140.938,14090.921,5996.8555,76.22859,1334.479,731.7129,1564.1885
Belgium,BEL,2016,3243.7131,32432.164,14305.409,9879.538,87.5248,1281.4813,732.20416,1516.2694
Belgium,BEL,2017,3154.7063,32775.15,14415.663,9472.295,63.139797,1523.7473,773.24634,1601.473
Belgium,BEL,2018,3119.478,34508.742,14739.01,6341.64,67.549416,1749.7216,902.0146,1510.8643
Belgium,BEL,2019,3111.269,32137.115,15102.207,9564.391,69.15936,2232.8398,973.6356,1434.7568
Belgium,BEL,2020,2403.169,27689.002,14702.125,7505.938,60.627388,2899.3018,1159.7117,1456.4065
Belgium,BEL,2021,2474.8071,31108.617,14606.851,10937.427,84.36264,2676.9465,1263.8276,1351.5807
Brazil,BRA,1965,238.44427,2100.2444,6.0671105,0,891.5651,0,0,0
Brazil,BRA,1966,251.37477,2228.0889,6.902821,0,948.7056,0,0,0
Brazil,BRA,1967,252.98094,2238.965,7.598423,0,966.2828,0,0,0
Brazil,BRA,1968,242.60028,2620.5337,7.8256116,0,985.56366,0,0,0
Brazil,BRA,1969,264.02466,2803.9004,8.042148,0,1028.3989,0,0,0
Brazil,BRA,1970,294.12503,3094.5168,8.415622,0,1221.2438,0,0,17.0489
Brazil,BRA,1971,288.88846,3326.9954,12.933001,0,1293.346,0,0,20.471832
Brazil,BRA,1972,296.814,3735.1665,17.331139,0,1480.9435,0,0,22.604399
Brazil,BRA,1973,284.7443,4488.7188,19.362549,0,1651.2512,0,0,23.119314
Brazil,BRA,1974,294.93317,4726.872,36.380726,0,1829.3011,0,0,23.607674
Brazil,BRA,1975,342.45697,4765.803,38.610573,0,1966.4293,0,0,25.466375
Brazil,BRA,1976,356.97406,5035.1567,43.45236,0,2203.078,0,0,24.793144
Brazil,BRA,1977,442.21594,5030.019,52.939358,0,2426.0103,0,0,31.290173
Brazil,BRA,1978,496.59555,5344.0054,68.039474,0,2604.2122,0,0,36.445034
Brazil,BRA,1979,526.832,5484.7524,72.819626,0,2886.0073,0,0,47.46375
Brazil,BRA,1980,561.3351,5173.4272,83.14827,0,3117.0303,0,0,47.130814
Brazil,BRA,1981,536.54144,4822.3813,72.89311,0,3089.212,0,0,47.783646
Brazil,BRA,1982,554.34155,4777.814,101.799965,0,3258.7002,0,0,54.301563
Brazil,BRA,1983,609.5466,4435.063,134.59868,0,3419.7502,0,0,72.73768
Brazil,BRA,1984,736.3672,4391.68,153.25117,34.82022,3679.2756,0,0,67.990326
Brazil,BRA,1985,852.0641,4362.469,188.17741,70.13755,3856.1243,0,0,71.57964
Brazil,BRA,1986,844.95605,4719.019,214.7412,2.9260411,3862.776,0,0,73.012314
Brazil,BRA,1987,867.2564,4759.3564,234.96461,19.379337,3852.2605,0,0,79.89564
Brazil,BRA,1988,869.29004,4749.8413,231.99063,11.877191,4053.0103,0,0,73.397446
Brazil,BRA,1989,846.54443,4697.1216,233.43466,35.084675,4089.5417,0,0,73.40093
Brazil,BRA,1990,740.6504,4555.68,208.71791,42.11844,4055.787,0,0,81.741135
Brazil,BRA,1991,834.5279,4528.0225,213.2605,26.684437,4199.778,0,0,83.265144
Brazil,BRA,1992,796.5323,4802.3535,237.61261,32.015163,4236.174,0,0,100.93295
Brazil,BRA,1993,807.47015,4915.327,273.8853,7.915772,4387.029,0,0,100.414406
Brazil,BRA,1994,815.8234,5164.149,294.39407,0.969455,4458.156,0,0,106.847176
Brazil,BRA,1995,842.30524,5306.805,319.87793,43.71272,4591.5835,0,0,109.20298
Brazil,BRA,1996,855.94794,5559.656,347.07593,41.47656,4733.135,0.035634603,0,129.82657
Brazil,BRA,1997,848.259,5887.618,371.55823,53.3507,4894.2944,0.070208035,0,139.75424
Brazil,BRA,1998,818.75806,6047.9233,383.72073,54.165672,5039.0063,0.08639964,0,140.07404
Brazil,BRA,1999,817.40063,6053.672,448.9142,65.0472,4994.0425,0.034104522,0,154.1212
Brazil,BRA,2000,859.60254,5887.071,551.78827,97.545074,5117.97,0.01674181,0,142.57915
Brazil,BRA,2001,834.89386,5906.1426,689.4149,225.87593,4415.8833,0.5753201,0,161.03984
Brazil,BRA,2002,797.94446,5725.0444,804.32837,214.72733,4626.9424,0.9865479,0,180.87628
Brazil,BRA,2003,818.1532,5484.963,889.6323,203.5523,4853.1333,0.96866995,0,207.9051
Brazil,BRA,2004,848.0681,5594.529,1046.0302,173.81242,5004.411,0.9515964,0,215.58296
Brazil,BRA,2005,808.81555,5647.606,1077.484,144.96341,5172.868,1.4240626,0,232.25732
Brazil,BRA,2006,788.9706,5696.1123,1121.158,198.89096,5256.271,3.571435,0,250.98085
Brazil,BRA,2007,827.50903,5861.219,1142.7665,175.6453,5543.432,9.823362,0,302.24533
Brazil,BRA,2008,831.1123,6053.433,1331.8408,195.49542,5389.8506,17.253637,0,327.81964
Brazil,BRA,2009,664.2442,5948.4473,1062.5577,178.50903,5613.4634,17.774115,0,375.41318
Brazil,BRA,2010,856.6062,6441.519,1404.4454,196.99913,5700.7524,30.766998,0,519.3011
Brazil,BRA,2011,906.591,6771.4478,1386.754,209.16489,5962.211,37.649227,0,525.5615
Brazil,BRA,2012,889.09766,6944.8247,1629.0083,211.02069,5694.842,69.241585,0.013432052,570.9202
Brazil,BRA,2013,950.05505,7250.6055,1902.7579,200.30348,5282.6055,88.84502,0.06472061,648.3707
Brazil,BRA,2014,1001.52374,7430.7817,1998.2081,196.4933,4972.4014,162.58145,0.214132,738.6545
